,year,group_desc,commodity_desc,state_alpha,short_desc,Value,class_desc,statisticcat_desc,Value_Harvested,Value_Planted,Value_Bearing
28759,2012.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",34000,ALL CLASSES,AREA PLANTED,,34000.0,
28760,2011.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",33700,ALL CLASSES,AREA PLANTED,,33700.0,
28761,2010.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",32700,ALL CLASSES,AREA PLANTED,,32700.0,
28762,2009.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",28100,ALL CLASSES,AREA PLANTED,,28100.0,
28763,2008.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",25000,ALL CLASSES,AREA PLANTED,,25000.0,
28764,2007.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",25700,ALL CLASSES,AREA PLANTED,,25700.0,
28765,2006.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",24000,ALL CLASSES,AREA PLANTED,,24000.0,
28766,2005.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",25600,ALL CLASSES,AREA PLANTED,,25600.0,
28767,2004.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",24500,ALL CLASSES,AREA PLANTED,,24500.0,
28768,2003.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",28500,ALL CLASSES,AREA PLANTED,,28500.0,
28769,2002.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",26000,ALL CLASSES,AREA PLANTED,,26000.0,
28770,2001.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",22000,ALL CLASSES,AREA PLANTED,,22000.0,
28771,2000.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",24000,ALL CLASSES,AREA PLANTED,,24000.0,
28772,1999.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",26000,ALL CLASSES,AREA PLANTED,,26000.0,
28773,1998.0,VEGETABLES,SWEET CORN,CA,"SWEET CORN, FRESH MARKET - ACRES PLANTED",32000,ALL CLASSES,AREA PLANTED,,32000.0,
28774,2015.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",3500,ALL CLASSES,AREA PLANTED,,3500.0,
28775,2014.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",4000,ALL CLASSES,AREA PLANTED,,4000.0,
28776,2013.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",4200,ALL CLASSES,AREA PLANTED,,4200.0,
28777,2012.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",5000,ALL CLASSES,AREA PLANTED,,5000.0,
28778,2011.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",5400,ALL CLASSES,AREA PLANTED,,5400.0,
28779,2010.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",6100,ALL CLASSES,AREA PLANTED,,6100.0,
28780,2009.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",6000,ALL CLASSES,AREA PLANTED,,6000.0,
28781,2008.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",6600,ALL CLASSES,AREA PLANTED,,6600.0,
28782,2007.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",8000,ALL CLASSES,AREA PLANTED,,8000.0,
28783,2006.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",10000,ALL CLASSES,AREA PLANTED,,10000.0,
28784,2005.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",10000,ALL CLASSES,AREA PLANTED,,10000.0,
28785,2004.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",9400,ALL CLASSES,AREA PLANTED,,9400.0,
28786,2003.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",8600,ALL CLASSES,AREA PLANTED,,8600.0,
28787,2002.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",7800,ALL CLASSES,AREA PLANTED,,7800.0,
28788,2001.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",8300,ALL CLASSES,AREA PLANTED,,8300.0,
28789,2000.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",7800,ALL CLASSES,AREA PLANTED,,7800.0,
28790,1999.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",7400,ALL CLASSES,AREA PLANTED,,7400.0,
28791,1998.0,VEGETABLES,SWEET CORN,CO,"SWEET CORN, FRESH MARKET - ACRES PLANTED",7300,ALL CLASSES,AREA PLANTED,,7300.0,
28792,2015.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",6600,ALL CLASSES,AREA PLANTED,,6600.0,
28793,2014.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",6400,ALL CLASSES,AREA PLANTED,,6400.0,
28794,2013.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",5200,ALL CLASSES,AREA PLANTED,,5200.0,
28795,2012.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",6200,ALL CLASSES,AREA PLANTED,,6200.0,
28796,2011.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",7000,ALL CLASSES,AREA PLANTED,,7000.0,
28797,2010.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",8000,ALL CLASSES,AREA PLANTED,,8000.0,
28798,2009.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",7300,ALL CLASSES,AREA PLANTED,,7300.0,
28799,2008.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",7000,ALL CLASSES,AREA PLANTED,,7000.0,
28800,2007.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",7000,ALL CLASSES,AREA PLANTED,,7000.0,
28801,2006.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",7000,ALL CLASSES,AREA PLANTED,,7000.0,
28802,2005.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",6400,ALL CLASSES,AREA PLANTED,,6400.0,
28803,2004.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",6000,ALL CLASSES,AREA PLANTED,,6000.0,
28804,2003.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",6200,ALL CLASSES,AREA PLANTED,,6200.0,
28805,2002.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",6200,ALL CLASSES,AREA PLANTED,,6200.0,
28806,2001.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",6200,ALL CLASSES,AREA PLANTED,,6200.0,
28807,2000.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",6000,ALL CLASSES,AREA PLANTED,,6000.0,
28808,1999.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",7600,ALL CLASSES,AREA PLANTED,,7600.0,
28809,1998.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, FRESH MARKET - ACRES PLANTED",7000,ALL CLASSES,AREA PLANTED,,7000.0,
28810,2015.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",4400,ALL CLASSES,AREA PLANTED,,4400.0,
28811,2014.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",3200,ALL CLASSES,AREA PLANTED,,3200.0,
28812,2013.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",2400,ALL CLASSES,AREA PLANTED,,2400.0,
28813,2012.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",3400,ALL CLASSES,AREA PLANTED,,3400.0,
28814,2011.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",3100,ALL CLASSES,AREA PLANTED,,3100.0,
28815,2010.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",3100,ALL CLASSES,AREA PLANTED,,3100.0,
28816,2009.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",2800,ALL CLASSES,AREA PLANTED,,2800.0,
28817,2008.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",2800,ALL CLASSES,AREA PLANTED,,2800.0,
28818,2007.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",2500,ALL CLASSES,AREA PLANTED,,2500.0,
28819,2006.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",2000,ALL CLASSES,AREA PLANTED,,2000.0,
28820,2005.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",1800,ALL CLASSES,AREA PLANTED,,1800.0,
28821,2004.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",2800,ALL CLASSES,AREA PLANTED,,2800.0,
28822,2003.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",3200,ALL CLASSES,AREA PLANTED,,3200.0,
28823,2002.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",3200,ALL CLASSES,AREA PLANTED,,3200.0,
28824,2001.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",4400,ALL CLASSES,AREA PLANTED,,4400.0,
28825,2000.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",4800,ALL CLASSES,AREA PLANTED,,4800.0,
28826,1999.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",5100,ALL CLASSES,AREA PLANTED,,5100.0,
28827,1998.0,VEGETABLES,SWEET CORN,TX,"SWEET CORN, FRESH MARKET - ACRES PLANTED",5900,ALL CLASSES,AREA PLANTED,,5900.0,
28833,2010.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES HARVESTED",16100,ALL CLASSES,AREA HARVESTED,16100.0,,
28834,2009.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES HARVESTED",16500,ALL CLASSES,AREA HARVESTED,16500.0,,
28835,2002.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES HARVESTED",13800,ALL CLASSES,AREA HARVESTED,13800.0,,
28836,2001.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES HARVESTED",17500,ALL CLASSES,AREA HARVESTED,17500.0,,
28837,2000.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES HARVESTED",16900,ALL CLASSES,AREA HARVESTED,16900.0,,
28838,1999.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES HARVESTED",16100,ALL CLASSES,AREA HARVESTED,16100.0,,
28839,1998.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES HARVESTED",14500,ALL CLASSES,AREA HARVESTED,14500.0,,
28840,2015.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",103200,ALL CLASSES,AREA HARVESTED,103200.0,,
28841,2014.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",109400,ALL CLASSES,AREA HARVESTED,109400.0,,
28842,2013.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",118700,ALL CLASSES,AREA HARVESTED,118700.0,,
28843,2012.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",129200,ALL CLASSES,AREA HARVESTED,129200.0,,
28844,2011.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",119900,ALL CLASSES,AREA HARVESTED,119900.0,,
28845,2010.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",117200,ALL CLASSES,AREA HARVESTED,117200.0,,
28846,2009.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",122400,ALL CLASSES,AREA HARVESTED,122400.0,,
28847,2008.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",123900,ALL CLASSES,AREA HARVESTED,123900.0,,
28848,2007.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",120500,ALL CLASSES,AREA HARVESTED,120500.0,,
28849,2006.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",131600,ALL CLASSES,AREA HARVESTED,131600.0,,
28850,2005.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",136400,ALL CLASSES,AREA HARVESTED,136400.0,,
28851,2004.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",135400,ALL CLASSES,AREA HARVESTED,135400.0,,
28852,2003.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",139400,ALL CLASSES,AREA HARVESTED,139400.0,,
28853,2002.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",136900,ALL CLASSES,AREA HARVESTED,136900.0,,
28854,2001.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",130200,ALL CLASSES,AREA HARVESTED,130200.0,,
28855,2000.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",129400,ALL CLASSES,AREA HARVESTED,129400.0,,
28856,1999.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",125700,ALL CLASSES,AREA HARVESTED,125700.0,,
28857,1998.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",129200,ALL CLASSES,AREA HARVESTED,129200.0,,
28858,1997.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES HARVESTED",127200,ALL CLASSES,AREA HARVESTED,127200.0,,
28864,2010.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES PLANTED",16400,ALL CLASSES,AREA PLANTED,,16400.0,
28865,2009.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES PLANTED",18900,ALL CLASSES,AREA PLANTED,,18900.0,
28866,2002.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES PLANTED",16100,ALL CLASSES,AREA PLANTED,,16100.0,
28867,2001.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES PLANTED",18400,ALL CLASSES,AREA PLANTED,,18400.0,
28868,2000.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES PLANTED",17400,ALL CLASSES,AREA PLANTED,,17400.0,
28869,1999.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES PLANTED",16600,ALL CLASSES,AREA PLANTED,,16600.0,
28870,1998.0,VEGETABLES,SWEET CORN,IL,"SWEET CORN, PROCESSING - ACRES PLANTED",14600,ALL CLASSES,AREA PLANTED,,14600.0,
28871,2015.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",115500,ALL CLASSES,AREA PLANTED,,115500.0,
28872,2014.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",116600,ALL CLASSES,AREA PLANTED,,116600.0,
28873,2013.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",125200,ALL CLASSES,AREA PLANTED,,125200.0,
28874,2012.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",132200,ALL CLASSES,AREA PLANTED,,132200.0,
28875,2011.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",124400,ALL CLASSES,AREA PLANTED,,124400.0,
28876,2010.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",122300,ALL CLASSES,AREA PLANTED,,122300.0,
28877,2009.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",132000,ALL CLASSES,AREA PLANTED,,132000.0,
28878,2008.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",127900,ALL CLASSES,AREA PLANTED,,127900.0,
28879,2007.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",122100,ALL CLASSES,AREA PLANTED,,122100.0,
28880,2006.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",135200,ALL CLASSES,AREA PLANTED,,135200.0,
28881,2005.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",143500,ALL CLASSES,AREA PLANTED,,143500.0,
28882,2004.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",138000,ALL CLASSES,AREA PLANTED,,138000.0,
28883,2003.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",142200,ALL CLASSES,AREA PLANTED,,142200.0,
28884,2002.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",148000,ALL CLASSES,AREA PLANTED,,148000.0,
28885,2001.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",132000,ALL CLASSES,AREA PLANTED,,132000.0,
28886,2000.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",136900,ALL CLASSES,AREA PLANTED,,136900.0,
28887,1999.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",127400,ALL CLASSES,AREA PLANTED,,127400.0,
28888,1998.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",131900,ALL CLASSES,AREA PLANTED,,131900.0,
28889,1997.0,VEGETABLES,SWEET CORN,MN,"SWEET CORN, PROCESSING - ACRES PLANTED",128600,ALL CLASSES,AREA PLANTED,,128600.0,
28890,2022.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,19000,ALL CLASSES,AREA HARVESTED,19000.0,,
28891,2021.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,19000,ALL CLASSES,AREA HARVESTED,19000.0,,
28892,2020.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,20500,ALL CLASSES,AREA HARVESTED,20500.0,,
28893,2019.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,21500,ALL CLASSES,AREA HARVESTED,21500.0,,
28894,2018.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,21000,ALL CLASSES,AREA HARVESTED,21000.0,,
28895,2017.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,21000,ALL CLASSES,AREA HARVESTED,21000.0,,
28896,2016.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,20000,ALL CLASSES,AREA HARVESTED,20000.0,,
28897,2015.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,18500,ALL CLASSES,AREA HARVESTED,18500.0,,
28898,2014.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,19000,ALL CLASSES,AREA HARVESTED,19000.0,,
28899,2013.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,19000,ALL CLASSES,AREA HARVESTED,19000.0,,
28900,2012.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,18000,ALL CLASSES,AREA HARVESTED,18000.0,,
28901,2011.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,18200,ALL CLASSES,AREA HARVESTED,18200.0,,
28902,2010.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,18000,ALL CLASSES,AREA HARVESTED,18000.0,,
28903,2009.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,17400,ALL CLASSES,AREA HARVESTED,17400.0,,
28904,2008.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,14800,ALL CLASSES,AREA HARVESTED,14800.0,,
28905,2007.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,13300,ALL CLASSES,AREA HARVESTED,13300.0,,
28906,2006.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,12700,ALL CLASSES,AREA HARVESTED,12700.0,,
28907,2005.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,11700,ALL CLASSES,AREA HARVESTED,11700.0,,
28908,2004.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,11500,ALL CLASSES,AREA HARVESTED,11500.0,,
28909,2003.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,10700,ALL CLASSES,AREA HARVESTED,10700.0,,
28910,2002.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,10400,ALL CLASSES,AREA HARVESTED,10400.0,,
28911,2001.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,10000,ALL CLASSES,AREA HARVESTED,10000.0,,
28912,2000.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,10500,ALL CLASSES,AREA HARVESTED,10500.0,,
28913,1999.0,VEGETABLES,SWEET POTATOES,CA,SWEET POTATOES - ACRES HARVESTED,10000,ALL CLASSES,AREA HARVESTED,10000.0,,
